"ID","direction","n_neighbours","mean_neighbour_DGR","median_neighbour_DGR","min_distance_m","idw_neighbour_DGR","distance_threshold_m","DGR","DGR_difference"
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,360,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,370,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,380,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,390,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,400,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,410,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,420,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,430,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,440,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,450,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,460,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,470,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,480,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,490,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,500,3.26142192852596,0.328867140761766
"001_1","NE",0,NA,NA,NA,NA,10,3.26142192852596,NA
"001_1","NE",1,2.92283789758033,2.92283789758033,16.665349827437,2.92283789758033,20,3.26142192852596,0.338584030945628
"001_1","NE",1,2.92283789758033,2.92283789758033,16.665349827437,2.92283789758033,30,3.26142192852596,0.338584030945628
"001_1","NE",2,2.98878210141929,2.98878210141929,16.665349827437,2.96569109372257,40,3.26142192852596,0.272639827106672
"001_1","NE",2,2.98878210141929,2.98878210141929,16.665349827437,2.96569109372257,50,3.26142192852596,0.272639827106672
"001_1","NE",2,2.98878210141929,2.98878210141929,16.665349827437,2.96569109372257,60,3.26142192852596,0.272639827106672
"001_1","NE",2,2.98878210141929,2.98878210141929,16.665349827437,2.96569109372257,70,3.26142192852596,0.272639827106672
"001_1","NE",2,2.98878210141929,2.98878210141929,16.665349827437,2.96569109372257,80,3.26142192852596,0.272639827106672
"001_1","NE",3,3.12291937570646,3.05472630525824,16.665349827437,3.01485151289938,90,3.26142192852596,0.138502552819496
"001_1","NE",3,3.12291937570646,3.05472630525824,16.665349827437,3.01485151289938,100,3.26142192852596,0.138502552819496
"001_1","NE",5,3.16965404439294,3.08308813930767,16.665349827437,3.05107425567751,110,3.26142192852596,0.091767884133017
"001_1","NE",6,3.19672109037087,3.2075722297841,16.665349827437,3.06937717284702,120,3.26142192852596,0.064700838155086
"001_1","NE",7,3.26007799850554,3.33205632026053,16.665349827437,3.10404244556381,130,3.26142192852596,0.0013439300204201
"001_1","NE",9,3.21155005898427,3.33205632026053,16.665349827437,3.09776297685975,140,3.26142192852596,0.0498718695416898
"001_1","NE",9,3.21155005898427,3.33205632026053,16.665349827437,3.09776297685975,150,3.26142192852596,0.0498718695416898
"001_1","NE",10,3.17347576550169,3.2075722297841,16.665349827437,3.08670100855204,160,3.26142192852596,0.0879461630242697
"001_1","NE",10,3.17347576550169,3.2075722297841,16.665349827437,3.08670100855204,170,3.26142192852596,0.0879461630242697
"001_1","NE",11,3.18269979023976,3.27494003762045,16.665349827437,3.09323910772228,180,3.26142192852596,0.0787221382862007
"001_1","NE",11,3.18269979023976,3.27494003762045,16.665349827437,3.09323910772228,190,3.26142192852596,0.0787221382862007
"001_1","NE",13,3.2236671715535,3.27494003762045,16.665349827437,3.11451604514289,200,3.26142192852596,0.0377547569724559
"001_1","NE",16,3.211353918246,3.29613881064979,16.665349827437,3.11815787618765,210,3.26142192852596,0.0500680102799564
"001_1","NE",19,3.23248946187528,3.31733758367912,16.665349827437,3.13390227246396,220,3.26142192852596,0.0289324666506832
"001_1","NE",23,3.19321806267116,3.27494003762045,16.665349827437,3.12364787143755,230,3.26142192852596,0.0682038658547977
"001_1","NE",26,3.15917499006901,3.2124203932913,16.665349827437,3.1113935304456,240,3.26142192852596,0.102246938456948
"001_1","NE",30,3.14791323404881,3.13245284675686,16.665349827437,3.10912251531842,250,3.26142192852596,0.113508694477145
"001_1","NE",35,3.07662648725107,3.08308813930767,16.665349827437,3.07545476634716,260,3.26142192852596,0.184795441274895
"001_1","NE",37,3.08190696294467,3.08308813930767,16.665349827437,3.07813702826844,270,3.26142192852596,0.179514965581293
"001_1","NE",40,3.07648384435224,3.09524867867143,16.665349827437,3.07544054839334,280,3.26142192852596,0.184938084173722
"001_1","NE",41,3.09163784793083,3.10740921803519,16.665349827437,3.08301257163317,290,3.26142192852596,0.169784080595133
"001_1","NE",43,3.11083386711494,3.11500494455158,16.665349827437,3.09271169820087,300,3.26142192852596,0.150588061411024
"001_1","NE",44,3.12949716581074,3.13245284675686,16.665349827437,3.10198201795606,310,3.26142192852596,0.131924762715219
