"plot_id","closest_SW_distance_m","closest_SE_distance_m","log_closest_SW","log_closest_SE","predicted_DGR_se_only","predicted_DGR_se_only_lwr","predicted_DGR_se_only_upr","predicted_DGR_sw_se","predicted_DGR_sw_se_lwr","predicted_DGR_sw_se_upr"
"044_4",16.5155140995065,49.8716117279883,2.80430018760478,3.90945193762389,3.14178293554799,3.0857517886207,3.19781408247529,3.08350055536723,3.02618306699933,3.14081804373513
"044_5",18.2399761278526,50.4582213525661,2.90361567586532,3.92114569393067,3.14445681866366,3.0848610341218,3.20405260320553,3.11428633421468,3.05102413528437,3.177548533145
"044_6",75.6291599439739,48.0352242838008,4.32584192236177,3.87193458102538,3.13238717829449,3.08665884294695,3.17811551364204,3.40382984644411,3.30531391070953,3.5023457821787
"046_1",16.5847471751929,121.601316071638,2.80848342809789,4.80074779243105,2.98792874296931,2.84870834608935,3.12714913984927,2.92233621985717,2.78469602463585,3.05997641507849
"046_2",449.470374868352,120.692300809123,6.108069944884,4.79324433824064,2.99239851454268,2.85448163480781,3.13031539427755,3.08801803469894,2.73293987155429,3.44309619784359
"046_3",16.9111498617226,46.030178745611,2.8279731595178,3.82929724106321,3.12041986181274,3.08091580142746,3.15992392219802,3.07506266653914,3.03385683049833,3.11626850257994
"046_4",457.969685058224,45.2459950864077,6.12680299209434,3.81211415985128,3.11531209217201,3.07516584323307,3.15545834111095,3.22391252503821,2.8737967285286,3.57402832154782
"046_5",15.4427830039202,45.1716564413784,2.7371417747221,3.81046982026663,3.11481700493112,3.07449023973823,3.15514377012401,3.04448644003552,2.99699455499394,3.0919783250771
"046_6",472.182839010014,45.9686213233626,6.15736628136079,3.82795901857794,3.12002682162941,3.08055139237803,3.15950225088078,3.22281683281236,2.86325771817384,3.58237594745089
"047_1",16.4427501488319,120.506379767927,2.79988465962984,4.79170269566139,2.99330745444081,2.85565342598772,3.1309614828939,2.92521731061381,2.78908313940995,3.06135148181767
"047_2",17.4630775080223,122.145205492436,2.86008879536178,4.80521054595049,2.98523423738019,2.84522000161119,3.12524847314919,2.93466843260719,2.79579059004566,3.07354627516872
"047_3",16.8546191364274,44.4196736662812,2.82462475195652,3.79368247189002,3.10971192336691,3.06633628591037,3.15308756082344,3.06597801385615,3.02148115543395,3.11047487227835
"047_4",17.6734238954431,44.7916771667484,2.87206203640313,3.80202234463422,3.11225889660055,3.07066990636428,3.15384788683682,3.08176184179566,3.03682071268944,3.12670297090188
"047_5",16.9706416818364,46.4679996257947,2.83148489124996,3.83876389559826,3.12317397851716,3.08312132697946,3.16322663005487,3.07813499034186,3.03630559630086,3.11996438438285
"047_6",17.4076805251947,45.937975996987,2.85691151832192,3.82729213875854,3.1198306324595,3.08036472798601,3.15929653693299,3.08305861166726,3.04088774359218,3.12522947974235
"048_1",15.8405534918906,47.1743796343991,2.76257332844566,3.85385094086394,3.1274563655651,3.08543232607823,3.16948040505197,3.06127077303251,3.01473045972722,3.1078110863378
"048_2",17.496823485971,46.2116427007029,2.86201934936624,3.83323177284811,3.12157026019083,3.08191012131331,3.16123039906834,3.08584917289607,3.04318722000377,3.12851112578837
"048_3",17.0076930105868,46.3777020920625,2.8336657717299,3.83681878536631,3.12261200884596,3.08271959608045,3.16250442161148,3.0783533959307,3.03664157729794,3.12006521456346
"048_4",16.0989141218146,46.2156517189956,2.77875182386582,3.83331852251054,3.12159553497928,3.08193077274139,3.16126029721717,3.06163824180746,3.01880362201332,3.1044728616016
"048_5",17.7547769765689,47.829472426578,2.87665460515417,3.8676420274532,3.13123845640219,3.0864941923056,3.17598272049879,3.09720827310879,3.04901630901187,3.14540023720572
"048_6",53.6109254579201,48.4842632672153,3.98175288047575,3.88123927657486,3.13482772234042,3.08679068603078,3.18286475865007,3.37413096157454,3.28053763666244,3.46772428648664
"049_1",16.4863566829348,45.964084016391,2.80253317116195,3.82786030926751,3.11999779587659,3.08052397643567,3.15947161531751,3.06734849050878,3.02597498190361,3.10872199911394
"049_2",17.0121823655589,45.928548436468,2.83392969715282,3.82708689401656,3.11977020862632,3.08030659553802,3.15923382171462,3.07631139153097,3.03505082135702,3.11757196170492
"049_3",16.2659842998165,45.4460838870845,2.78907607452934,3.81652665381078,3.11663559361163,3.07686899437527,3.156402192848,3.06091361390481,3.01883488748705,3.10299234032258
"049_4",17.0987437693164,47.6661188428236,2.83900499702735,3.86422084871786,3.13031298106868,3.08631041299742,3.17431554913994,3.08554940697821,3.03978494459692,3.13131386935951
"049_5",16.855959302669,47.6144943599226,2.82470426208684,3.86313721824536,3.13001804466001,3.08624190093314,3.17379418838689,3.08117136262683,3.0358232719842,3.12651945326946
"049_6",54.5795338705682,46.8690978017619,3.99965897494633,3.84735856280038,3.12563083819836,3.08460310007219,3.16665857632454,3.36996375269578,3.27910015486069,3.46082735053086
"050_1",16.6585300382256,49.0667868828511,2.81292239984627,3.89318236768177,3.13785632028867,3.08657883611014,3.18913380446719,3.08330628979105,3.03071947722906,3.13589310235303
"050_2",16.6184191234557,49.6878182090062,2.81051166597756,3.90575979660046,3.1409126183586,3.08598568307842,3.19583955363878,3.08471289326306,3.0285918062698,3.14083398025631
"050_3",16.4258094617158,49.4526058870825,2.79885384545259,3.90101475409346,3.13977605297928,3.08624846724975,3.19330363870881,3.0805462723648,3.0254613638898,3.1356311808398
"050_4",16.0134536884457,47.1721876742878,2.77342922444668,3.85380447473011,3.12744339825441,3.08542720500622,3.1694595915026,3.06440802837613,3.01883975988457,3.10997629686768
"050_5",16.5214753527923,46.3960409141701,2.80466107117495,3.83721413046617,3.12272639965601,3.08280333046541,3.16264946884661,3.0700001791044,3.02818534329606,3.11181501491274
"050_6",56.7890367035672,47.470681339924,4.0393432913149,3.86011228552371,3.12919024412931,3.08602309749458,3.17235739076404,3.37769772804241,3.28643605468669,3.46895940139813
"051_1",16.7423190099493,47.7040270311799,2.81793958652708,3.86501581846453,3.13052880456403,3.08635746849314,3.17470014063493,3.07957164436694,3.03383567491812,3.12530761381577
"051_2",14.9673693799926,48.0667807052762,2.7058724568705,3.87259130868914,3.13256167584744,3.08667791381132,3.17844543788356,3.04854491114964,2.99100871193639,3.10608111036289
"051_3",16.7256724235934,47.457686432391,2.81694480990526,3.85983850208218,3.1291149983237,3.08600123386183,3.17222876278557,3.07826001705562,3.03353150474136,3.12298852936988
"051_4",16.6355184462813,47.5188177764617,2.81154007497705,3.86112579630345,3.12946833113095,3.08610101929604,3.17283564296586,3.07694438896455,3.03190644827134,3.12198232965776
"051_5",17.2627111830562,48.5641046215359,2.84854875229164,3.88288466998169,3.13525204090464,3.08678508486128,3.183718996948,3.09185700524901,3.04162761746519,3.14208639303283
"051_6",56.3695782083432,48.8195907611608,4.03192961950993,3.88813168232339,3.1365901858058,3.08671520339502,3.18646516821658,3.38205086628009,3.28811552160502,3.47598621095517
"055_1",16.540564766756,49.9198811331228,2.80581583452385,3.91041934291096,3.14200892264735,3.08568649487777,3.19833135041694,3.08409436821418,3.02653589207893,3.14165284434943
"055_2",14.7940158102368,50.1309998232671,2.6942227618576,3.91463957568588,3.14298473745004,3.085383233612,3.20058624128809,3.05242342186461,2.98327534875919,3.12157149497004
"055_3",15.7393538279938,49.2160525179879,2.75616418928721,3.89621984097437,3.13860719441633,3.0864669696353,3.19074741919737,3.06735787514235,3.01086081711927,3.12385493316543
"055_4",14.8811931425765,47.857250341244,2.7000982105033,3.86822262870367,3.13139464940451,3.08652064021582,3.1762686585932,3.04603861009424,2.98835739024221,3.10371982994627
"055_5",19.9948295337409,46.7921424731901,2.99547371681812,3.8457152929555,3.1251645291715,3.08435513985304,3.16597391848997,3.12768320080214,3.07078106325309,3.1845853383512
"055_6",47.0109606442107,45.5249624089449,3.85038077971793,3.81826079988999,3.11715363570971,3.07749477068462,3.15681250073481,3.34023423680941,3.24759763176193,3.43287084185688
"056_1",15.538344774556,45.7097169249839,2.74331082540266,3.82231089947792,3.11835861794967,3.07886165118783,3.15785558471151,3.04894639979756,3.00277841314893,3.09511438644619
"056_2",15.7475651996948,46.2916054716975,2.75668576282573,3.83496063734728,3.12207322190044,3.08231156525446,3.16183487854641,3.05559762045197,3.01063428283312,3.10056095807082
"056_3",15.7117063154675,46.5468959200863,2.75440605970292,3.84046031879477,3.1236623598139,3.08345101241806,3.16387370720973,3.05611597451213,3.01044244799955,3.10178950102471
"056_4",16.4342806802667,46.8118030804668,2.79936943860537,3.84613537369996,3.12528389402343,3.08442005595921,3.16614773208764,3.07035284994404,3.0274237057644,3.11328199412368
"056_5",18.8116398774722,45.8298113119041,2.93447582066505,3.82493478138195,3.11913543063026,3.07967751422001,3.15859334704051,3.10525900245528,3.05616757705746,3.15435042785311
"056_6",49.6234555063357,45.6416588908097,3.90446361522499,3.82082087163415,3.11791612429231,3.07837407897445,3.15745816961018,3.35002682344574,3.25812453043975,3.44192911645172
"057_1",15.8694686508503,49.111883017417,2.76439705261991,3.89410102216718,3.13808426028635,3.08654727559875,3.18962124497395,3.06938054739673,3.0141689330192,3.12459216177426
"057_2",15.7436025424188,45.4469818155106,2.7564340949721,3.81654641171903,3.11664150276153,3.07687626204089,3.15640674348217,3.05145364633278,3.00671578890342,3.09619150376215
"057_3",16.4840804937492,41.7122101737023,2.80239509660886,3.73079389586522,3.09010237412567,3.02013211190198,3.16007263634936,3.044321020033,2.97474653403048,3.11389550603551
"057_4",14.7001855691241,44.2635145656937,2.68786011745495,3.79016073873859,3.10863081307019,3.06434561806918,3.15291600807121,3.02550840793049,2.96731323116296,3.08370358469801
"057_5",18.6960482362227,47.7573879839582,2.92831217726226,3.86613377713563,3.13083152596668,3.08641914075142,3.17524391118193,3.11205721186298,3.05979558354461,3.16431884018136
"057_6",51.2314312445999,46.6547183829077,3.93635323518725,3.84277406650675,3.12432578237096,3.08387047778375,3.16478108695817,3.35985486702819,3.26839815158731,3.45131158246908
"058_1",15.5532053384821,48.270798217026,2.74426674847524,3.87682678603922,3.1336789598469,3.08676423143885,3.18059368825495,3.06045236580599,3.00746405561276,3.11344067599922
"058_2",16.7063877310519,48.394395240034,2.81579114515405,3.87938400619141,3.13434663046034,3.08678709834785,3.18190616257284,3.08167589362804,3.03268068530066,3.13067110195541
"058_3",16.7581602771491,54.3465574589543,2.8188853203624,3.99538127133951,3.15837199223903,3.07587364058186,3.2408703438962,3.09816893970263,3.01555275507348,3.18078512433178
"058_4",15.1424216795861,48.9078431455464,2.7175001876348,3.88993777514395,3.13704544667645,3.0866738619202,3.18741703143271,3.05507815398617,2.99555128599981,3.11460502197252
"058_5",19.9577041955962,49.815808778393,2.99361524400727,3.90833237900475,3.14152033962322,3.08582530726148,3.19721537198496,3.13876077343161,3.07138712720136,3.20613441966186
"058_6",51.2300750683981,49.1791186544222,3.9363267632711,3.89546911581458,3.13842235952895,3.08649660408985,3.19034811496805,3.36996499626402,3.27413835191217,3.46579164061586
"064_1",15.354766007944,49.5890809665912,2.73142591495831,3.90377066769352,3.14043862690029,3.086101209207,3.19477604459358,3.0614566254792,3.00030041611065,3.12261283484775
"064_2",15.353287089856,46.0724594245801,2.73132959376957,3.83021536203736,3.12068900671795,3.08115803583884,3.16021997759707,3.04722396204399,2.99924456026991,3.09520336381807
"064_3",16.2306894074763,46.4526271359659,2.78690385797965,3.83843302202358,3.12307853353814,3.08305479557245,3.16310227150383,3.06510513986113,3.02242569763774,3.10778458208453
"064_4",17.0068300213313,47.533157648749,2.83361502933055,3.86142752327613,3.12955097742552,3.08612330940718,3.17297864544386,3.08342820374165,3.03831915056036,3.12853725692294
"064_5",17.0346299199037,46.2611942611369,2.83524832618682,3.83430347275058,3.12188222592994,3.0821614729896,3.16160297887029,3.07827202895773,3.03669796289772,3.11984609501773
"064_6",54.7457252672053,46.1420337760877,4.0026992883371,3.83172433014626,3.12113043808989,3.08154258201052,3.16071829416927,3.36704116318343,3.27650601866086,3.45757630770601
"065_1",15.6974900606686,44.8412448075339,2.75350083082667,3.80312835891439,3.1125951467022,3.0712031666326,3.1539871267718,3.04753490498792,3.00127146774169,3.09379834223415
"065_2",16.1058931133482,47.2853782736529,2.77918523690207,3.85620112030125,3.12811033205436,3.08567683654775,3.17054382756096,3.06656345368407,3.02102939739665,3.11209750997149
"065_3",16.7604574482563,46.3454319104017,2.81902238873017,3.83612273074497,3.1224104010985,3.08256955865092,3.16225124354607,3.07394093246476,3.03242170196701,3.1154601629625
"065_4",16.7727689638087,47.3945772864112,2.81975667632625,3.85850781891621,3.12874852506713,3.08588995232264,3.17160709781162,3.0788120302487,3.03434446234212,3.12327959815527
"065_5",17.1070229544955,47.7866953688596,2.83948907828813,3.86674726119016,3.13099725098336,3.08645078482032,3.17554371714639,3.08618353556707,3.03989397955123,3.1324730915829
"065_6",52.6885530898064,47.8934442208843,3.96439822303196,3.86897863118553,3.13159764713445,3.08655308067423,3.17664221359468,3.36934798944646,3.27673177408185,3.46196420481107
"066_1",14.3593357769187,48.6860604721232,2.66440030746105,3.8853927565109,3.13589454045538,3.086761289377,3.18502779153375,3.03891356502999,2.9713287956955,3.10649833436447
"066_2",15.5302437431085,49.2571315771671,2.74278933202188,3.89705416073237,3.13881203248062,3.08643254405695,3.1911915209043,3.06362611904017,3.00554591956759,3.12170631851275
"066_3",16.0388760859422,47.085225105709,2.77501553052841,3.85195925978757,3.12692729343956,3.08521461820881,3.16863996867031,3.0644908987614,3.01933779079311,3.10964400672969
"066_4",16.1710627387477,48.1309157112093,2.78322339429564,3.87392470892271,3.13291493743856,3.08671184596686,3.17911802891027,3.07119843212413,3.02235096140553,3.12004590284274
"066_5",15.8796305812611,44.9133891032481,2.76503719240363,3.80473594858654,3.11308320198554,3.07196060229232,3.15420580167876,3.05124902724002,3.0063582380417,3.09613981643835
"066_6",55.0432595987273,44.9436500707133,4.00811941423211,3.80540948443609,3.11328743761267,3.07227170063675,3.15430317458859,3.36185396906126,3.27026015475818,3.45344778336434
"067_1",15.8359080573465,46.820658443262,2.76228002330044,3.84632452525439,3.12533760543562,3.08444894131498,3.16622626955627,3.0596331665925,3.01414023373087,3.10512609945413
"067_2",19.2008198201128,48.1374806555888,2.95495297708637,3.87406109728353,3.13295099281721,3.0867149601424,3.17918702549202,3.12140574189895,3.06504369099273,3.17776779280518
"067_3",19.3670813229735,50.5828101157317,2.96357478578534,3.92361179754219,3.14500446949053,3.08464710129372,3.20536183768733,3.13226289483606,3.06379533045203,3.20073045922009
"067_4",16.0419362621813,49.4070162542455,2.77520630975278,3.90009244354682,3.13955279972087,3.08629430520096,3.19281129424079,3.07353012626003,3.01751370759733,3.12954654492272
"067_5",14.8808973248391,52.8966729477662,2.70007833167538,3.96834044364946,3.15392694968109,3.07962465073758,3.2282292486246,3.06114779112299,2.97828320212376,3.14401238012221
"067_6",54.6360231506041,53.3949788029109,4.00069342986492,3.97771671163703,3.15555017163051,3.07836869494097,3.23273164832005,3.39037564178616,3.28152772629473,3.49922355727759
"069_1",16.3242548338153,93.2882255931817,2.7926520284126,4.53569390045949,3.10577374717083,2.98094038716664,3.23060710717502,3.03016340303032,2.90662107530667,3.15370573075398
"069_2",237.572368646819,99.2149600592263,5.47047228715188,4.59728880996924,3.08473981991273,2.9614133172198,3.20806632260565,3.26969205411479,3.04376906136748,3.4956150468621
"069_3",17.1523164206479,45.9317252503134,2.84213323275041,3.82715606023432,3.1197905733359,3.08032622181488,3.15925492485692,3.07871728715044,3.03721757003986,3.12021700426101
"069_4",348.544999674401,45.017871085888,5.85376734575118,3.80705954617495,3.11378715434489,3.07301819092155,3.15455611776824,3.26399389758032,2.98927201510828,3.53871578005236
"069_6",403.697810960552,45.7246372463833,6.00066660540315,3.82263726086948,3.1184554072622,3.07896608581891,3.1579447287055,3.24542909424505,2.93237773534961,3.55848045314049
"070_1",16.2818076863399,89.1646588860254,2.79004839165468,4.49048476024837,3.11928058837568,2.99297741927355,3.24558375747782,3.04157506416316,2.91642948150516,3.16672064682115
"070_2",18.6191670211838,88.9633831221074,2.92419153514384,4.48822485947911,3.11991481138239,2.99353563238623,3.24629399037855,3.08130745383311,2.95546165651716,3.20715325114906
"070_3",17.1677447385847,45.4482460839223,2.84303231733563,3.81657422986616,3.11664982228366,3.07688648915197,3.15641315541536,3.07661793928171,3.03487424807151,3.11836163049191
"070_4",17.1538832363433,45.8972512347582,2.84222457575617,3.82640522932028,3.11956938337273,3.08011120694502,3.15902755980043,3.07857826121344,3.03708530411004,3.12007121831685
"070_5",49.5961455408389,46.444486805297,3.90391311984105,3.83825776726389,3.1230279540121,3.08301925788055,3.16303665014366,3.35375635382756,3.26197166049736,3.44554104715777
"071_1",15.672679440003,45.0065294994642,2.7519190334546,3.80680757923243,3.11371090548644,3.07290564173545,3.15451616923743,3.04792572113515,3.00193648517827,3.09391495709203
"071_2",17.0949666977703,46.6128732125291,2.83878407502094,3.84187675217772,3.12406886663912,3.08371187364552,3.16442585963273,3.08092368534697,3.0386296596377,3.12321771105624
"071_3",18.3840317488689,45.2555566837687,2.91148244808864,3.81232546224797,3.11537564028256,3.07525104707682,3.1555002334883,3.09567489608574,3.04849274448541,3.14285704768607
"071_4",16.0881610611907,44.9602079658283,2.77808366368271,3.80577783114921,3.11339906850094,3.07244027072818,3.15435786627369,3.05527175053972,3.0115670859456,3.09897641513383
"071_5",17.3756723971818,45.4111345425166,2.85507108982044,3.81575732921785,3.11640538455822,3.07658353085425,3.15622723826219,3.0799453168864,3.03760457104775,3.12228606272505
"071_6",92.0903114420852,45.7499351378197,4.5227697416592,3.82319037396795,3.11861933627723,3.07914115451741,3.15809751803706,3.39771308750089,3.28997390367432,3.50545227132745
"072_1",16.57205385714,48.3074536477094,2.80771777409764,3.8775858685808,3.13387769798825,3.0867732408115,3.18098215516499,3.07899606346563,3.03030235540577,3.12768977152549
"072_2",16.277043226541,46.855738679032,2.78975572408815,3.84707349166402,3.125550064055,3.08456123004704,3.16653889806297,3.06775729760573,3.02427322956621,3.11124136564525
"072_3",17.1032473962796,47.8575155195984,2.83926835169389,3.86822816971612,3.13139613881998,3.08652088617132,3.17627139146864,3.08640594845967,3.03981138829103,3.13300050862831
"072_4",16.1726746792734,47.6174494490035,2.78332306988391,3.86319927912459,3.13003495914378,3.08624596244228,3.17382395584527,3.069159661322,3.02260812100381,3.11571120164018
"072_5",16.4875718782539,46.5967990470888,2.80260687759444,3.8415318487957,3.12396998926719,3.08364954513561,3.16429043339878,3.07032435764558,3.02804517720817,3.112603538083
"072_6",77.6241301524787,46.0129826509698,4.35187833442569,3.82892358821209,3.12031020696429,3.08081541152325,3.15980500240533,3.3960537726923,3.29801094310216,3.49409660228244
"073_1",15.6679909756994,44.0151509969703,2.75161983983325,3.78453391548679,3.10689739593586,3.0609775433154,3.15281724855632,3.04262714456084,2.9924751924548,3.09277909666689
"073_2",17.2445974829711,45.5912695668634,2.84749890503035,3.8197162413231,3.1175874624493,3.07800114984448,3.15717377505412,3.07862749200466,3.03684748630666,3.12040749770266
"073_3",15.7704240267375,44.6863939590281,2.75813628880227,3.79966906958072,3.11154222054508,3.06950259259769,3.15358184849246,3.04807483115576,3.00178487427232,3.09436478803919
"073_4",16.4785907682391,43.4848636879977,2.80206200918902,3.77241291634664,3.10314159527395,3.05300339816666,3.15327979238123,3.0543601723729,3.0035277087245,3.1051926360213
"073_5",15.8660877769939,44.3441773104693,2.76418398726044,3.79198141063173,3.10919011302595,3.06538633228727,3.15299389376464,3.04802791425858,3.00084988569241,3.09520594282475
"073_6",69.6571750772955,43.9918140176388,4.24358571110516,3.78400357155607,3.10673365711424,3.06064862405216,3.15281869017631,3.38013544683093,3.2830047448805,3.47726614878137
"074_1",15.7753888937035,44.6450193618429,2.75845106065612,3.79874275265355,3.11125966869424,3.06903100064223,3.15348833674625,3.04795028620613,3.0015392511771,3.09436132123515
"074_2",15.6465923803861,43.6558576365062,2.75025315400507,3.77633746884934,3.10436058114163,3.05568608489667,3.15303507738659,3.04027633643427,2.98765361732475,3.09289905554379
"074_3",16.0571609183315,44.4820153862713,2.77615491321077,3.79508495885901,3.11014158324562,3.06710298227796,3.15318018421328,3.05222700477334,3.00663809192156,3.09781591762512
"074_4",16.4448537951959,45.5226436546518,2.80001258906917,3.81820986490347,3.11713843741945,3.07747673888234,3.15680013595656,3.06446836407868,3.02294048998991,3.10599623816744
"074_5",16.0433026433035,44.7849271507056,2.77529148169911,3.80187163528088,3.11221304886335,3.070596479049,3.15382961867771,3.05355891873328,3.00911057295643,3.09800726451012
"074_6",64.9099565056868,45.32384033462,4.17300102497408,3.8138331707564,3.11582858987493,3.07584834811988,3.15580883162998,3.38173581700343,3.28984144421193,3.47363018979493
"076_1",17.1383855502234,97.8982367997173,2.84132071679767,4.58392853915689,3.08957217082709,2.96600722893775,3.21313711271643,3.02960591561652,2.9079377447303,3.15127408650273
"076_2",116.413244842146,90.3373262810069,4.75714631612771,4.50355073360746,3.11553812023584,2.98967196357205,3.24140427689963,3.36697996667241,3.20035706879467,3.53360286455014
"076_3",17.5810799332048,46.2217853664788,2.86682332001791,3.83345123167439,3.12163419259035,3.08196226068207,3.16130612449862,3.08730026118871,3.04432451322154,3.13027600915588
"076_4",113.935808248008,45.6032000012159,4.73563520425851,3.81997788952342,3.11766535799613,3.07809036996932,3.15724034602294,3.39175768334142,3.2694842882072,3.51403107847565
"076_5",17.5186731937568,46.3278232533446,2.86326735169056,3.83574271480105,3.12230022049498,3.08248622924766,3.16211421174229,3.08675676949967,3.04387336405972,3.12964017493961
"076_6",111.857674749216,45.3307806163096,4.71722730202573,3.81398628554813,3.11587454077705,3.07590796212761,3.15584111942648,3.39120659864093,3.27012555198194,3.51228764529992
"077_1",17.4050193636625,119.333594020233,2.85675863379726,4.78192288225729,2.9989990903504,2.86297140343541,3.1350267772654,2.94744930676529,2.81267916682187,3.08221944670872
"077_2",16.7415518684539,107.340430938809,2.81789376497328,4.67600538144911,3.05284887850707,2.92847366728876,3.17722408972537,2.98855839739376,2.86591561171982,3.1112011830677
"077_3",16.5230920177474,46.2644598197346,2.80475891872357,3.83437405984627,3.12190275213555,3.08217774104657,3.16162776322453,3.06941658187863,3.02781283146505,3.11102033229222
"077_4",16.9698194595159,45.9058951108637,2.83143644038671,3.82659354260747,3.11962488438742,3.08016554086587,3.15908422790897,3.07547634490827,3.0342751638705,3.11667752594604
"077_5",16.5333966435152,45.0619580183464,2.80538237430031,3.80803838764072,3.11408316201349,3.07345048387029,3.1547158401567,3.06371624494895,3.02154716421598,3.10588532568192
"077_6",17.5485608127003,46.0400987024894,2.86497194157494,3.82951272769346,3.12048306876341,3.08097322033244,3.15999291719438,3.08590064384646,3.04320124329569,3.12860004439723
"078_6",46.0697761089133,45.026454387141,3.83015711913383,3.80725019230915,3.11384483242084,3.0731030034953,3.15458666134639,3.33407700776299,3.24061505081951,3.42753896470647
"079_1",17.1846888959993,50.5665985456065,2.84401880690833,3.92329125053201,3.14493360818782,3.08467538033835,3.20519183603729,3.09717779334847,3.03591494583156,3.15844064086538
"079_2",17.5075436872648,46.6495318664072,2.86263185589012,3.84266289222494,3.1242939771629,3.08385110417759,3.1647368501482,3.0880479539858,3.04461969633269,3.13147621163891
"079_3",15.6228129463869,45.6510526408792,2.74873221439431,3.821026665721,3.11797729653235,3.07844247453273,3.15751211853197,3.05022954612521,3.00473250867683,3.0957265835736
"079_4",16.2530788722401,46.9096698130072,2.78828235988968,3.848223833582,3.12587569843177,3.08472728317496,3.16702411368858,3.06756890221575,3.02384830856273,3.11128949586878
"079_5",15.7250016304379,48.2318594228898,2.75525190627094,3.87601978658031,3.13346717254219,3.08675254934656,3.18018179573783,3.06348326324562,3.0118784021274,3.11508812436383
"079_6",49.3655355341194,48.1326328329622,3.89925251946237,3.87396038435291,3.13292436993922,3.08671266688223,3.17913607299622,3.36019885837647,3.26628501904502,3.45411269770793
"080_1",15.8199178950276,46.7349200705125,2.76126977237835,3.84449163836268,3.1248162154436,3.08415996867429,3.16547246221292,3.05895653319914,3.0135858733602,3.10432719303807
"080_2",16.4475425953594,46.434074221933,2.8001760797518,3.83803354795445,3.12296321796417,3.0829734895449,3.16295294638344,3.06887289580729,3.02684966536408,3.11089612625049
"080_3",16.9385543261181,45.2451811402369,2.82959234473908,3.81209617033662,3.11530668115256,3.07515857232259,3.15545478998253,3.07168631840361,3.02998736506493,3.11338527174228
"080_4",17.1005401648481,47.6888934502579,2.83911005159731,3.86469852906878,3.13044272052638,3.08633900968798,3.17454643136479,3.08567361735905,3.03981111984193,3.13153611487617
"080_5",15.6264383055531,44.5733404048685,2.74896424294138,3.79713593153323,3.11076896410803,3.06819690684825,3.1533410213678,3.04482733478882,2.9971286450009,3.09252602457674
"080_6",49.9760762542038,46.9618609129382,3.91154441600657,3.84933580235262,3.12618967622215,3.08488053867493,3.16749881376938,3.35732383165345,3.26529944926957,3.44934821403734
"081_1",16.4055761049536,47.2062900996768,2.79762128344069,3.8545271485362,3.12764491111026,3.08550558013955,3.16978424208098,3.07157483431612,3.02733481961548,3.11581484901676
"081_2",15.7101399354554,45.953915943809,2.75430635964068,3.8276390670162,3.11993272188402,3.0804622584953,3.15940318527274,3.05331142545279,3.00843045318533,3.09819239772025
"081_3",15.4673689632014,46.1707330229691,2.73873257663677,3.83234611300038,3.1213119961409,3.08169617956953,3.16092781271227,3.04983168744864,3.00280520343913,3.09685817145815
"081_4",16.2335338731632,45.4182167366364,2.78707909492708,3.81591327427381,3.11645206784922,3.07664178616941,3.15626234952904,3.06019548071833,3.0179750304059,3.10241593103077
"081_5",19.1605329925985,47.9264665125599,2.95285259014111,3.86966788862128,3.13178234487928,3.08658071434269,3.17698397541586,3.11995234075016,3.06459605131482,3.17530863018551
"081_6",52.9489792065117,47.4536304163265,3.96932879341988,3.85975303248378,3.12909149726114,3.08599433690899,3.1721886576133,3.36825405359098,3.27640058435107,3.46010752283089
"083_1",15.8249211525313,129.129897640789,2.76158598555535,4.86081885617482,2.94942140105921,2.79839941587026,3.10044338624816,2.86974702106395,2.71974387439117,3.01975016773672
"083_2",53.3422737037395,128.43781694297,3.97672914446217,4.85544487237,2.95306083464189,2.80319551923277,3.10292615005101,3.18060005502018,3.01112690253383,3.35007320750653
"083_3",71.9220123134697,45.2451011340267,4.27558236965889,3.8120944020537,3.11530614926885,3.07515785748328,3.15545444105442,3.38865990368616,3.29345136737183,3.48386844000048
"084_1",16.0881066955341,128.229242081449,2.77808028444327,4.85381961583552,2.95415411803631,2.80463441130945,3.10367382476317,2.87935822679401,2.73117430624693,3.0275421473411
"084_2",18.6223560497178,127.992714123175,2.92436279712664,4.85197334138687,2.9553918901436,2.80626247699083,3.10452130329638,2.92330389506835,2.77324272311452,3.07336506702218
"084_3",34.4272606243626,44.8422837344565,3.53884871055925,3.8031515276487,3.11260218639587,3.07121423168627,3.15399014110547,3.26975705521585,3.17765083900603,3.36186327142567
"085_1",15.0503336451663,45.7972085687909,2.71140016006319,3.82422314098304,3.11892505449553,3.07946158480985,3.15838852418122,3.04013650567003,2.98911836514431,3.09115464619574
"085_2",15.3956619060781,46.0749951153402,2.73408577532575,3.83027039754048,3.1207051268986,3.0811723567158,3.1602378970814,3.04803377223927,3.00045308878966,3.09561445568888
"085_3",15.4086739181247,46.8594175294588,2.73493059229533,3.84715200298658,3.12557231509014,3.08457280905525,3.16657182112504,3.05188506008331,3.00299721850344,3.10077290166319
"085_4",16.1199804958376,50.3050979089221,2.78005952714212,3.9181064220481,3.14377405167802,3.08511284711439,3.20243525624164,3.07780693344731,3.01697449351703,3.1386393733776
"085_5",16.9689240810433,49.1877312447818,2.83138367600127,3.89564422745819,3.13846551750978,3.08648980638073,3.19044122863883,3.08910154073452,3.03590198184364,3.14230109962541
